,title,location1,location2,location3,area,orientation,room_type,price
10914,整租·金河丽园 3室2厅 东/南,安宁区,交大,金河丽园,114.00㎡,东 南,3室2厅1卫,2800
10915,整租·瑞南·紫郡A区 2室2厅 南,安宁区,师大,瑞南·紫郡A区,91.00㎡,南,2室2厅1卫,2300
10916,整租·丰宝佳苑 2室1厅 南,安宁区,安宁高新区,丰宝佳苑,84.30㎡,南,2室1厅1卫,2000
10917,整租·甘肃东兴铝业兰州生活小区东区 2室2厅 南,安宁区,师大,甘肃东兴铝业兰州生活小区东区,90.00㎡,南,2室2厅1卫,2000
10918,整租·中汇广场 2室1厅 南,安宁区,海关,中汇广场,79.00㎡,南,2室1厅2卫,3200
10919,整租·兰州国资物业第三佳园 2室2厅 南/北,安宁区,交大,兰州国资物业第三佳园,83.00㎡,南 北,2室2厅1卫,1500
10920,整租·飞控仪器总厂家属院东区 3室1厅 南/北,安宁区,费家营,飞控仪器总厂家属院东区,73.00㎡,南 北,3室1厅1卫,2300
10921,整租·华泰佳苑 3室1厅 东南,安宁区,安宁庭院,华泰佳苑,96.00㎡,东南,3室1厅1卫,2500
10922,整租·制配厂家属院 2室1厅 南,安宁区,安宁庭院,制配厂家属院,70.00㎡,南,2室1厅1卫,1500
10923,整租·实创现代城 3室2厅 南,安宁区,安宁庭院,实创现代城,148.00㎡,南,3室2厅1卫,2800
10924,整租·又一城尚座 2室1厅 南,安宁区,师大,又一城尚座,74.00㎡,南,2室1厅1卫,2200
10925,整租·实创现代城 1室1厅 南,安宁区,安宁庭院,实创现代城,63.00㎡,南,1室1厅1卫,2200
10926,整租·保利金香槟 3室2厅 南/北,安宁区,莫高大道,保利金香槟,127.00㎡,南 北,3室2厅2卫,2800
10927,整租·制配厂家属院 2室2厅 南,安宁区,安宁庭院,制配厂家属院,98.00㎡,南,2室2厅1卫,1800
10928,整租·安宁粮油有限责任公司住宅楼 2室1厅 南/北,安宁区,十里店,安宁粮油有限责任公司住宅楼,94.27㎡,南 北,2室1厅1卫,1900
10929,整租·东兴铝业兰州生活小区西区 2室2厅 南/北,安宁区,师大,东兴铝业兰州生活小区西区,80.00㎡,南 北,2室2厅1卫,1800
10930,整租·金泽嘉园 3室2厅 南,安宁区,安宁庭院,金泽嘉园,115.00㎡,南,3室2厅1卫,3000
10931,整租·祥苑 3室2厅 南/北,安宁区,幸福巷,祥苑,180.00㎡,南 北,3室2厅2卫,4000
10932,整租·安澜祥园 3室2厅 南/北,安宁区,海关,安澜祥园,133.00㎡,南 北,3室2厅2卫,3300
10933,整租·飞控仪器总厂家属院中区 1室1厅 南/北,安宁区,费家营,飞控仪器总厂家属院中区,43.00㎡,南 北,1室1厅1卫,1400
10934,整租·幸福家园(安宁区) 1室1厅 南,安宁区,莫高大道,幸福家园(安宁区),68.00㎡,南,1室1厅1卫,1900
10935,整租·天居锦河丹堤 2室1厅 南,安宁区,海关,天居锦河丹堤,82.00㎡,南,2室1厅1卫,2300
10936,整租·倚能黄河家园 2室2厅 南,安宁区,安宁庭院,倚能黄河家园,106.66㎡,南,2室2厅1卫,2500
10937,整租·康桥国际 2室2厅 南/北,安宁区,交大,康桥国际,116.00㎡,南 北,2室2厅1卫,2600
10938,整租·新厦水岸天成 2室2厅 南,安宁区,十里店,新厦水岸天成,84.98㎡,南,2室2厅1卫,2300
10939,整租·天居锦河丹堤 3室2厅 南,安宁区,海关,天居锦河丹堤,112.00㎡,南,3室2厅1卫,2500
10940,整租·安宁区政府家属院 2室2厅 南/北,安宁区,费家营,安宁区政府家属院,89.00㎡,南 北,2室2厅1卫,1900
10941,整租·丰宁德尚 2室1厅 北,安宁区,安宁高新区,丰宁德尚,70.68㎡,北,2室1厅1卫,1900
10942,整租·荣安居 3室1厅 南/北,安宁区,安宁高新区,荣安居,107.00㎡,南 北,3室1厅1卫,2400
10943,整租·文丰小区 2室2厅 南/北,安宁区,安宁庭院,文丰小区,96.00㎡,南 北,2室2厅1卫,1700
10944,整租·兰州国资物业第三佳园 2室2厅 南,安宁区,交大,兰州国资物业第三佳园,85.00㎡,南,2室2厅1卫,2200
10945,整租·永新华世界湾 3室2厅 南/北,安宁区,海关,永新华世界湾,138.00㎡,南 北,3室2厅2卫,3500
10946,整租·万科璞悦澜岸 3室2厅 南/北,安宁区,莫高大道,万科璞悦澜岸,125.00㎡,南 北,3室2厅2卫,2600
10947,整租·华泰雅园 2室1厅 南,安宁区,幸福巷,华泰雅园,95.00㎡,南,2室1厅1卫,2100
10948,整租·宁苑小区 2室2厅 南/北,安宁区,师大,宁苑小区,142.00㎡,南 北,2室2厅2卫,2800
10949,整租·立达大厦 1室0厅 西南,安宁区,沙井驿街道,立达大厦,100.00㎡,西南,1室0厅1卫,3000
10950,整租·众邦金水湾1号院 3室2厅 南/西/北,安宁区,海关,众邦金水湾1号院,147.00㎡,南 西 北,3室2厅2卫,3000
10951,整租·电校住宅小区 2室1厅 南/北,安宁区,费家营,电校住宅小区,56.50㎡,南 北,2室1厅1卫,1400
10952,整租·学府美苑 2室2厅 南/北,安宁区,费家营,学府美苑,86.00㎡,南 北,2室2厅1卫,2600
10953,整租·濱河壹号 3室2厅 南/北,安宁区,莫高大道,濱河壹号,123.00㎡,南 北,3室2厅1卫,2600
10954,整租·华泰佳苑 2室2厅 东,安宁区,安宁庭院,华泰佳苑,92.00㎡,东,2室2厅1卫,2200
10955,整租·文化巷小区 2室1厅 南,安宁区,安宁庭院,文化巷小区,48.00㎡,南,2室1厅1卫,1400
10956,整租·交大桃海花园 3室2厅 南/北,安宁区,海关,交大桃海花园,132.00㎡,南 北,3室2厅1卫,2600
10957,整租·梧桐苑 3室2厅 南/北,安宁区,莫高大道,梧桐苑,136.00㎡,南 北,3室2厅2卫,2900
10958,整租·陽光怡园 3室2厅 南/北,安宁区,海关,陽光怡园,135.00㎡,南 北,3室2厅1卫,3500
10959,整租·甘肃火电工程公司安宁小区 3室2厅 南/北,安宁区,海关,甘肃火电工程公司安宁小区,111.00㎡,南 北,3室2厅1卫,2000
10960,整租·培黎小区 3室2厅 南/北,安宁区,十里店,培黎小区,156.00㎡,南 北,3室2厅2卫,4000
10961,整租·飞控仪器总厂家属院东区 2室1厅 南/北,安宁区,费家营,飞控仪器总厂家属院东区,58.03㎡,南 北,2室1厅1卫,1500
10962,整租·大聖花园 3室2厅 南/北,安宁区,费家营,大聖花园,115.00㎡,南 北,3室2厅1卫,2500
10963,整租·孔家崖街道康居小区西区 2室2厅 南/北,安宁区,海关,孔家崖街道康居小区西区,115.00㎡,南 北,2室2厅1卫,2300
10964,整租·电校住宅小区 2室2厅 南/北,安宁区,费家营,电校住宅小区,70.00㎡,南 北,2室2厅1卫,1500
10965,整租·煤炭公司家属院 2室2厅 南/北,安宁区,海关,煤炭公司家属院,75.00㎡,南 北,2室2厅1卫,2000
10966,整租·朝阳小区 2室2厅 东/西,安宁区,十里店,朝阳小区,80.00㎡,东 西,2室2厅1卫,1500
10967,整租·康桥国际 1室1厅 东,安宁区,交大,康桥国际,40.15㎡,东,1室1厅1卫,2000
10968,整租·费家营环卫局家属院 3室2厅 东,安宁区,费家营,费家营环卫局家属院,100.00㎡,东,3室2厅1卫,1900
10969,整租·飞天世纪新城 2室1厅 南,安宁区,海关,飞天世纪新城,99.80㎡,南,2室1厅1卫,2600
10970,整租·金西小区 4室0厅 西,安宁区,刘家堡,金西小区,100.00㎡,西,4室0厅2卫,3200
10971,整租·交大桃海花园 3室2厅 南,安宁区,海关,交大桃海花园,127.00㎡,南,3室2厅1卫,3000
10972,整租·甘肃省社会科学院 3室2厅 南/北,安宁区,师大,甘肃省社会科学院,130.00㎡,南 北,3室2厅2卫,2900
10973,整租·中海兰庭 2室1厅 东南/西南/西北,安宁区,安宁高新区,中海兰庭,62.55㎡,东南 西南 西北,2室1厅1卫,2000
10974,整租·中汇广场 1室1厅 南,安宁区,海关,中汇广场,60.00㎡,南,1室1厅2卫,2800
10975,整租·康桥国际 2室1厅 南,安宁区,交大,康桥国际,50.00㎡,南,2室1厅1卫,2100
10976,整租·中汇广场 1室1厅 南,安宁区,海关,中汇广场,68.00㎡,南,1室1厅1卫,2600
10977,整租·濱河壹号 3室2厅 南/北,安宁区,莫高大道,濱河壹号,145.66㎡,南 北,3室2厅1卫,3500
10978,整租·中海·河山郡 3室2厅 南,安宁区,莫高大道,中海·河山郡,94.00㎡,南,3室2厅1卫,2500
10979,整租·兰州国资物业第三佳园 2室1厅 东/西,安宁区,交大,兰州国资物业第三佳园,82.00㎡,东 西,2室1厅1卫,1500
10980,整租·荣光崴廉公馆 3室2厅 南/北,安宁区,费家营,荣光崴廉公馆,120.00㎡,南 北,3室2厅2卫,3000
10981,整租·濱河壹号 3室2厅 南/北,安宁区,莫高大道,濱河壹号,100.00㎡,南 北,3室2厅1卫,2500
10982,整租·蘭亭雅居 2室2厅 东/北,安宁区,刘家堡,蘭亭雅居,88.00㎡,东 北,2室2厅1卫,2100
10983,整租·飞控仪器总厂家属院东区 2室1厅 东南,安宁区,费家营,飞控仪器总厂家属院东区,65.00㎡,东南,2室1厅1卫,1500
10984,整租·飞天世纪新城 2室2厅 东/南,安宁区,海关,飞天世纪新城,87.00㎡,东 南,2室2厅1卫,2800
10985,整租·实创现代城 2室2厅 南/北,安宁区,安宁庭院,实创现代城,112.00㎡,南 北,2室2厅1卫,2500
10986,整租·安宁房管所住宅小区 2室1厅 南,安宁区,安宁庭院,安宁房管所住宅小区,80.00㎡,南,2室1厅1卫,1400
10987,整租·科教城西苑 3室2厅 南/北,安宁区,交大,科教城西苑,136.00㎡,南 北,3室2厅1卫,3000
10988,整租·万里厂家属院东村 2室1厅 南/北,安宁区,费家营,万里厂家属院东村,64.00㎡,南 北,2室1厅1卫,1500
10989,整租·蘭亭雅居 3室2厅 南/北,安宁区,刘家堡,蘭亭雅居,128.00㎡,南 北,3室2厅1卫,2700
10990,整租·新安雅居 2室2厅 西南,安宁区,海关,新安雅居,102.10㎡,西南,2室2厅1卫,2500
10991,整租·众邦金水湾 2室2厅 南,安宁区,海关,众邦金水湾,108.00㎡,南,2室2厅1卫,2500
10992,整租·盛达公馆 3室2厅 南/北,安宁区,海关,盛达公馆,125.00㎡,南 北,3室2厅1卫,3000
10993,整租·甘肃省农业科学院家属楼 2室2厅 南/北,安宁区,莫高大道,甘肃省农业科学院家属楼,90.00㎡,南 北,2室2厅1卫,2400
10994,整租·玛雅银座 2室1厅 东/西,安宁区,刘家堡,玛雅银座,98.70㎡,东 西,2室1厅1卫,2000
10995,整租·甘肃省农业科学院家属楼 2室2厅 南/北,安宁区,莫高大道,甘肃省农业科学院家属楼,100.00㎡,南 北,2室2厅1卫,1600
10996,整租·甘肃省社会科学院 3室2厅 南/北,安宁区,师大,甘肃省社会科学院,130.00㎡,南 北,3室2厅2卫,2900
10997,整租·中海兰庭 1室1厅 东南/西南/西北,安宁区,安宁高新区,中海兰庭,41.76㎡,东南 西南 西北,1室1厅1卫,1500
10998,整租·中海兰庭 2室1厅 东南/西南/西北,安宁区,安宁高新区,中海兰庭,62.55㎡,东南 西南 西北,2室1厅1卫,2000
10999,整租·中汇广场 1室1厅 南,安宁区,海关,中汇广场,60.00㎡,南,1室1厅2卫,2800
11000,整租·濱河壹号 3室2厅 南/北,安宁区,莫高大道,濱河壹号,146.00㎡,南 北,3室2厅1卫,3500
11001,整租·安宁区教育局家属院 2室1厅 东/西,安宁区,费家营,安宁区教育局家属院,71.00㎡,东 西,2室1厅1卫,2000
11002,整租·西北师大北校区教师公寓楼 3室1厅 南/北,安宁区,师大,西北师大北校区教师公寓楼,68.00㎡,南 北,3室1厅1卫,1800
11003,整租·瑜景公寓 1室0厅 南,安宁区,沙井驿街道,瑜景公寓,60.00㎡,南,1室0厅1卫,1800
11004,整租·长风东苑小区 2室2厅 东/西,安宁区,安宁高新区,长风东苑小区,93.43㎡,东 西,2室2厅1卫,1900
11005,整租·惠宝幸福佳苑 2室2厅 南,安宁区,安宁庭院,惠宝幸福佳苑,90.00㎡,南,2室2厅1卫,2400
11006,整租·实创现代城 2室1厅 西北,安宁区,安宁庭院,实创现代城,63.00㎡,西北,2室1厅1卫,2200
11007,整租·陇青公寓 1室1厅 南,安宁区,刘家堡,陇青公寓,93.00㎡,南,1室1厅1卫,2500
11008,整租·倚能黄河家园 2室2厅 南/北,安宁区,安宁庭院,倚能黄河家园,106.00㎡,南 北,2室2厅1卫,3200
11009,整租·弹簧厂住宅办公区 2室2厅 南/北,安宁区,安宁庭院,弹簧厂住宅办公区,83.00㎡,南 北,2室2厅1卫,1600
11010,整租·中海兰庭 4室2厅 南/北,安宁区,安宁高新区,中海兰庭,143.00㎡,南 北,4室2厅2卫,3600
11011,整租·康宁家园 3室1厅 南/北,安宁区,师大,康宁家园,142.00㎡,南 北,3室1厅2卫,2900
11012,整租·东兴铝业兰州生活小区西区 2室1厅 南/北,安宁区,师大,东兴铝业兰州生活小区西区,70.00㎡,南 北,2室1厅1卫,1400
11013,整租·濱河壹号 2室2厅 南,安宁区,莫高大道,濱河壹号,83.00㎡,南,2室2厅1卫,2600
11014,整租·豐润花园 3室2厅 南/北,安宁区,海关,豐润花园,200.00㎡,南 北,3室2厅2卫,4000
11015,整租·幸福家园(安宁区) 4室2厅 南/北,安宁区,莫高大道,幸福家园(安宁区),138.00㎡,南 北,4室2厅2卫,2000
11016,整租·丰宝佳苑 2室2厅 南,安宁区,安宁高新区,丰宝佳苑,91.00㎡,南,2室2厅1卫,1500
11017,整租·康桥国际 2室1厅 南,安宁区,交大,康桥国际,74.00㎡,南,2室1厅1卫,2400
11018,整租·天润园 2室2厅 南/北,安宁区,安宁高新区,天润园,96.83㎡,南 北,2室2厅1卫,2200
11019,整租·陽光怡园 3室2厅 南/北,安宁区,海关,陽光怡园,154.03㎡,南 北,3室2厅2卫,3000
11020,整租·财税局家属院 2室1厅 南,安宁区,师大,财税局家属院,68.00㎡,南,2室1厅1卫,1300
11021,整租·康桥国际 1室1厅 南,安宁区,交大,康桥国际,42.00㎡,南,1室1厅1卫,1800
11022,整租·怡源小区 3室2厅 南/北,安宁区,海关,怡源小区,120.00㎡,南 北,3室2厅1卫,1800
11023,整租·金河丽园 3室2厅 南/北,安宁区,交大,金河丽园,117.00㎡,南 北,3室2厅1卫,3300
11024,整租·立达青年郡 2室1厅 南,安宁区,沙井驿街道,立达青年郡,92.00㎡,南,2室1厅1卫,1100
11025,整租·万里厂家属院东村 2室1厅 南/北,安宁区,费家营,万里厂家属院东村,54.00㎡,南 北,2室1厅1卫,1400
11026,整租·电校住宅小区 2室1厅 南/北,安宁区,费家营,电校住宅小区,56.03㎡,南 北,2室1厅1卫,1500
11027,整租·亚泉湾 2室2厅 南/北,安宁区,费家营,亚泉湾,100.00㎡,南 北,2室2厅1卫,2700
11028,整租·怡源小区 1室1厅 南,安宁区,海关,怡源小区,60.00㎡,南,1室1厅1卫,1700
11029,整租·濱河壹号 2室1厅 南,安宁区,莫高大道,濱河壹号,83.00㎡,南,2室1厅1卫,2000
11030,整租·永新华世界湾 1室1厅 南/北,安宁区,海关,永新华世界湾,58.00㎡,南 北,1室1厅1卫,2100
11031,整租·食品家属楼 2室1厅 南/北,安宁区,安宁庭院,食品家属楼,84.00㎡,南 北,2室1厅1卫,2000
11032,整租·康桥国际 1室1厅 东,安宁区,交大,康桥国际,33.00㎡,东,1室1厅1卫,1500
11033,整租·飞控仪器总厂家属院中区 2室2厅 东/西,安宁区,费家营,飞控仪器总厂家属院中区,80.00㎡,东 西,2室2厅1卫,1900
11034,整租·中海兰庭 3室2厅 南/北,安宁区,安宁高新区,中海兰庭,108.00㎡,南 北,3室2厅1卫,3000
11035,整租·葆宁嘉苑 2室1厅 南,安宁区,安宁庭院,葆宁嘉苑,72.01㎡,南,2室1厅1卫,1600
11036,整租·制配厂家属院 2室1厅 南/北,安宁区,安宁庭院,制配厂家属院,63.00㎡,南 北,2室1厅1卫,1300
11037,整租·制配厂家属院 2室1厅 南/北,安宁区,安宁庭院,制配厂家属院,100.00㎡,南 北,2室1厅1卫,2200
11038,整租·康桥国际 2室2厅 南/北,安宁区,交大,康桥国际,109.00㎡,南 北,2室2厅1卫,2400
11039,整租·中海凯旋门 3室2厅 南/北,安宁区,海关,中海凯旋门,137.00㎡,南 北,3室2厅2卫,3900
11040,整租·丰宁德尚 2室2厅 西南,安宁区,安宁高新区,丰宁德尚,96.45㎡,西南,2室2厅1卫,2500
11041,整租·甘肃政法学院家属院 2室1厅 南,安宁区,交大,甘肃政法学院家属院,60.00㎡,南,2室1厅1卫,1800
11042,整租·万科璞悦澜岸 3室2厅 南,安宁区,莫高大道,万科璞悦澜岸,108.00㎡,南,3室2厅2卫,2300
11043,整租·甘肃社会主义学院家属院 2室1厅 南,安宁区,安宁高新区,甘肃社会主义学院家属院,98.00㎡,南,2室1厅1卫,2000
11044,整租·瑞南·紫郡A区 1室1厅 南,安宁区,师大,瑞南·紫郡A区,66.00㎡,南,1室1厅1卫,1800
11045,整租·新厦水岸天成 2室2厅 南,安宁区,十里店,新厦水岸天成,84.11㎡,南,2室2厅1卫,2300
11046,整租·瑞南·紫郡A区 1室1厅 南,安宁区,师大,瑞南·紫郡A区,65.00㎡,南,1室1厅1卫,2200
11047,整租·瑞南·紫郡A区 1室1厅 东,安宁区,师大,瑞南·紫郡A区,50.00㎡,东,1室1厅1卫,2100
11048,整租·中和教育世家 1室1厅 北,安宁区,安宁庭院,中和教育世家,66.00㎡,北,1室1厅1卫,1900
11049,整租·瑞南·紫郡A区 1室1厅 南,安宁区,师大,瑞南·紫郡A区,62.00㎡,南,1室1厅1卫,2000
11050,整租·倚能黄河家园 2室2厅 南,安宁区,安宁庭院,倚能黄河家园,106.00㎡,南,2室2厅1卫,2900
11051,整租·安澜祥园 2室1厅 南,安宁区,海关,安澜祥园,95.00㎡,南,2室1厅1卫,2100
11052,整租·甘肃农业大学家属院 2室1厅 南,安宁区,海关,甘肃农业大学家属院,50.00㎡,南,2室1厅1卫,1600
11053,整租·兴兰阳光里 2室2厅 南,安宁区,海关,兴兰阳光里,100.00㎡,南,2室2厅1卫,2600
11054,整租·山坪子小区 2室2厅 北,安宁区,十里店,山坪子小区,100.00㎡,北,2室2厅1卫,2000
11055,整租·雁京.罗马花园 3室2厅 南/北,安宁区,海关,雁京.罗马花园,162.00㎡,南 北,3室2厅2卫,3500
11056,整租·甘肃东兴铝业兰州生活小区东区 2室1厅 西,安宁区,师大,甘肃东兴铝业兰州生活小区东区,58.00㎡,西,2室1厅1卫,1600
11057,整租·兰州二十中家属院 2室1厅 南/北,安宁区,安宁高新区,兰州二十中家属院,55.50㎡,南 北,2室1厅1卫,1500
11058,整租·倚能黄河家园 2室2厅 南,安宁区,安宁庭院,倚能黄河家园,106.00㎡,南,2室2厅1卫,2800
11059,整租·怡源小区 1室1厅 南,安宁区,海关,怡源小区,60.00㎡,南,1室1厅1卫,1900
11060,整租·瑞南·紫郡A区 2室2厅 南,安宁区,师大,瑞南·紫郡A区,83.00㎡,南,2室2厅1卫,2200
11061,整租·瑞南·紫郡A区 2室1厅 南,安宁区,师大,瑞南·紫郡A区,75.00㎡,南,2室1厅1卫,2400
11062,整租·中海·河山郡 3室2厅 南,安宁区,莫高大道,中海·河山郡,95.00㎡,南,3室2厅1卫,2300
11063,整租·瑞南·紫郡A区 2室1厅 南,安宁区,师大,瑞南·紫郡A区,75.00㎡,南,2室1厅1卫,2100
11064,整租·核工业八0三电厂安宁小区 2室1厅 南/北,安宁区,海关,核工业八0三电厂安宁小区,71.00㎡,南 北,2室1厅1卫,2000
11065,整租·桃花苑 3室2厅 南/北,安宁区,海关,桃花苑,135.00㎡,南 北,3室2厅1卫,2500
