,Unnamed: 0,title,location1,location2,location3,area,orientation,room_type,price
12853,12853,整租·天华院家属院 2室1厅 南/北,西固区,西固城,天华院家属院,55.02㎡,南 北,2室1厅1卫,1100
12854,12854,整租·石化学院东小区 2室2厅 南/北,西固区,西固城,石化学院东小区,85.00㎡,南 北,2室2厅1卫,1400
12855,12855,整租·泓安国际广场 3室2厅 南/北,西固区,西固城,泓安国际广场,128.00㎡,南 北,3室2厅1卫,2000
12856,12856,整租·兰铝一区 1室1厅 南,西固区,西固城,兰铝一区,38.00㎡,南,1室1厅1卫,1100
12857,12857,整租·东苑小区 2室1厅 南/北,西固区,西固城,东苑小区,45.00㎡,南 北,2室1厅1卫,1200
12858,12858,整租·海亮熙岸华府 2室1厅 南/北,西固区,西固城,海亮熙岸华府,78.00㎡,南 北,2室1厅1卫,1300
12859,12859,整租·中鹏佳园 2室2厅 南/北,西固区,天鹅湖,中鹏佳园,84.00㎡,南 北,2室2厅1卫,1700
12860,12860,整租·天鹅湖小区东区 2室1厅 南/北,西固区,天鹅湖,天鹅湖小区东区,60.00㎡,南 北,2室1厅1卫,1200
12861,12861,整租·悦福小区 2室1厅 南,西固区,天鹅湖,悦福小区,48.50㎡,南,2室1厅1卫,950
12862,12862,整租·新乐花园 3室1厅 南,西固区,西固城,新乐花园,125.00㎡,南,3室1厅1卫,1800
12863,12863,整租·北站小区 1室1厅 南,西固区,西固城,北站小区,25.00㎡,南,1室1厅0卫,500
12864,12864,整租·东苑小区 2室1厅 南/北,西固区,西固城,东苑小区,48.00㎡,南 北,2室1厅1卫,1200
12865,12865,整租·厂前小区 2室1厅 南/北,西固区,兰炼十字,厂前小区,47.00㎡,南 北,2室1厅1卫,900
12866,12866,整租·西固花园小区 2室2厅 南/北,西固区,西固城,西固花园小区,95.40㎡,南 北,2室2厅1卫,1400
12867,12867,整租·化工街小区西区 1室1厅 南/西,西固区,西固城,化工街小区西区,40.00㎡,南 西,1室1厅1卫,800
12868,12868,整租·西固建行联运家属楼 2室0厅 南/北,西固区,西固城,西固建行联运家属楼,48.50㎡,南 北,2室0厅1卫,1000
12869,12869,整租·南山小区 2室1厅 东/西,西固区,西固城,南山小区,60.00㎡,东 西,2室1厅1卫,750
12870,12870,整租·幸福小区 2室1厅 南/北,西固区,西固城,幸福小区,64.00㎡,南 北,2室1厅1卫,1100
12871,12871,整租·兰州塑料三厂家属院1 3室1厅 南/北,西固区,西固城,兰州塑料三厂家属院1,106.00㎡,南 北,3室1厅1卫,1800
12872,12872,整租·兰州高压阀门厂家属院 4室1厅 南/北,西固区,兰炼十字,兰州高压阀门厂家属院,80.00㎡,南 北,4室1厅1卫,1300
12873,12873,整租·东苑小区 2室1厅 南,西固区,西固城,东苑小区,60.00㎡,南,2室1厅1卫,1200
12874,12874,整租·东苑小区 2室2厅 南/北,西固区,西固城,东苑小区,58.00㎡,南 北,2室2厅1卫,1500
12875,12875,整租·南山小区 3室1厅 南/北,西固区,西固城,南山小区,66.00㎡,南 北,3室1厅1卫,1300
12876,12876,整租·省建四公司家属院 1室1厅 东/西,西固区,西固城,省建四公司家属院,38.00㎡,东 西,1室1厅1卫,1050
12877,12877,整租·兰高嘉苑 3室2厅 南/北,西固区,西固城,兰高嘉苑,118.00㎡,南 北,3室2厅1卫,1600
12878,12878,整租·天鹅湖小区西区 2室0厅 南,西固区,天鹅湖,天鹅湖小区西区,38.00㎡,南,2室0厅1卫,750
12879,12879,整租·一安中路小区 2室1厅 南/北,西固区,兰炼十字,一安中路小区,68.00㎡,南 北,2室1厅1卫,1100
12880,12880,整租·五建八号路小区 2室0厅 南/北,西固区,西固城,五建八号路小区,48.90㎡,南 北,2室0厅1卫,900
12881,12881,整租·化工街小区西区 2室1厅 南/北,西固区,西固城,化工街小区西区,43.70㎡,南 北,2室1厅1卫,850
12882,12882,整租·中天嘉苑 2室1厅 东/西,西固区,深沟桥,中天嘉苑,86.00㎡,东 西,2室1厅1卫,1900
12883,12883,整租·西固热电二区 2室1厅 南/北,西固区,西固城,西固热电二区,47.00㎡,南 北,2室1厅1卫,1000
12884,12884,整租·新乐花园 2室2厅 南,西固区,西固城,新乐花园,93.00㎡,南,2室2厅1卫,1400
12885,12885,整租·中石化五建公司家属院 1室1厅 南/北,西固区,西固城,中石化五建公司家属院,43.00㎡,南 北,1室1厅1卫,700
12886,12886,整租·五建西固小区西区 2室1厅 南,西固区,西固城,五建西固小区西区,60.00㎡,南,2室1厅1卫,1000
12887,12887,整租·化工街小区西区 1室1厅 南,西固区,西固城,化工街小区西区,36.00㎡,南,1室1厅1卫,850
12888,12888,整租·临洮街小区 2室1厅 东/西,西固区,西固城,临洮街小区,62.00㎡,东 西,2室1厅1卫,1500
12889,12889,整租·区委小区 2室1厅 南/北,西固区,西固城,区委小区,69.00㎡,南 北,2室1厅1卫,1150
12890,12890,整租·银泰逸翠园 2室2厅 南/北,西固区,深沟桥,银泰逸翠园,103.00㎡,南 北,2室2厅1卫,2200
12898,12898,整租·悦欣小区老头铺 2室1厅 南/北,西固区,西固城,悦欣小区老头铺,48.00㎡,南 北,2室1厅1卫,1100
12900,12900,整租·25号街区 2室0厅 南,西固区,西固城,25号街区,48.00㎡,南,2室0厅1卫,1200
12901,12901,整租·兰玻新区 2室1厅 南,西固区,西固城,兰玻新区,50.00㎡,南,2室1厅1卫,1000
12902,12902,整租·西固热电二区 2室1厅 南,西固区,西固城,西固热电二区,65.00㎡,南,2室1厅1卫,1800
12904,12904,整租·红星社区 2室1厅 南/北,西固区,西固城,红星社区,57.00㎡,南 北,2室1厅1卫,700
12907,12907,整租·幸福小区 2室1厅 西/北,西固区,西固城,幸福小区,42.00㎡,西 北,2室1厅1卫,1200
12908,12908,整租·化工街小区西区 1室1厅 南/北,西固区,西固城,化工街小区西区,30.00㎡,南 北,1室1厅1卫,650
12909,12909,整租·明瑞小区 2室1厅 东南,西固区,西固城,明瑞小区,72.50㎡,东南,2室1厅1卫,1600
12910,12910,整租·悦欣小区(有机厂甲乙楼街区) 2室1厅 南/北,西固区,西固城,悦欣小区(有机厂甲乙楼街区),43.66㎡,南 北,2室1厅1卫,950
12911,12911,整租·天鹅湖小区西区 3室0厅 东/西,西固区,天鹅湖,天鹅湖小区西区,60.00㎡,东 西,3室0厅1卫,1200
12912,12912,整租·兰州金城中心 3室1厅 南/北,西固区,西固城,兰州金城中心,138.00㎡,南 北,3室1厅2卫,1100
12913,12913,整租·甘肃建投四建集团新泽住宅小区 1室1厅 南,西固区,西固城,甘肃建投四建集团新泽住宅小区,42.00㎡,南,1室1厅1卫,600
12914,12914,整租·饮食公司家属院 2室0厅 北,西固区,西固城,饮食公司家属院,60.00㎡,北,2室0厅1卫,1200
12915,12915,整租·幸福小区 1室1厅 东/西,西固区,西固城,幸福小区,38.00㎡,东 西,1室1厅1卫,1100
12916,12916,整租·天庆国际新城 3室2厅 南/北,西固区,深沟桥,天庆国际新城,153.00㎡,南 北,3室2厅2卫,2000
12917,12917,整租·福临小区 2室1厅 东,西固区,西固城,福临小区,64.00㎡,东,2室1厅1卫,800
12918,12918,整租·福临小区 2室1厅 南/北,西固区,西固城,福临小区,62.38㎡,南 北,2室1厅1卫,1500
12919,12919,整租·红星社区 2室1厅 南,西固区,西固城,红星社区,80.00㎡,南,2室1厅1卫,1400
12920,12920,整租·兰州石化有机厂街区兰高阀住宅楼 1室0厅 南,西固区,天鹅湖,兰州石化有机厂街区兰高阀住宅楼,22.00㎡,南,1室0厅1卫,550
12921,12921,整租·凯地华丽世家 2室1厅 南/北,西固区,西固城,凯地华丽世家,87.00㎡,南 北,2室1厅1卫,1300
12922,12922,整租·西固人家 2室1厅 南,西固区,西固城,西固人家,96.00㎡,南,2室1厅1卫,3000
12923,12923,整租·芙瑞国际 2室1厅 东南,西固区,西固城,芙瑞国际,70.00㎡,东南,2室1厅1卫,1600
12924,12924,整租·雅新小区 3室1厅 南,西固区,西固城,雅新小区,90.00㎡,南,3室1厅1卫,1500
12925,12925,整租·幸福小区 2室1厅 南,西固区,西固城,幸福小区,42.00㎡,南,2室1厅1卫,1200
12926,12926,整租·金兰小区 2室1厅 东/西,西固区,西固城,金兰小区,84.00㎡,东 西,2室1厅1卫,1700
12927,12927,整租·天鹅湖小区西区 2室1厅 南/北,西固区,天鹅湖,天鹅湖小区西区,43.00㎡,南 北,2室1厅1卫,1200
12928,12928,整租·中天嘉苑 2室1厅 南/北,西固区,深沟桥,中天嘉苑,90.00㎡,南 北,2室1厅1卫,2000
12929,12929,整租·西固花园 2室1厅 南,西固区,西固城,西固花园,98.00㎡,南,2室1厅1卫,1500
12930,12930,整租·兰铝一区 2室2厅 南/北,西固区,西固城,兰铝一区,128.00㎡,南 北,2室2厅1卫,1800
12931,12931,整租·25号街区 1室1厅 南/北,西固区,西固城,25号街区,32.00㎡,南 北,1室1厅1卫,800
12932,12932,整租·糖酒小区 2室1厅 东,西固区,西固城,糖酒小区,87.23㎡,东,2室1厅1卫,1300
12933,12933,整租·工行家属院小区 1室1厅 南/北,西固区,西固城,工行家属院小区,50.00㎡,南 北,1室1厅1卫,1100
12934,12934,整租·甘肃省商业学校家属院 2室2厅 南,西固区,深沟桥,甘肃省商业学校家属院,90.00㎡,南,2室2厅1卫,1600
12935,12935,整租·怡安小区(西固区) 3室2厅 南/北,西固区,西固城,怡安小区(西固区),134.00㎡,南 北,3室2厅2卫,1700
12936,12936,整租·甘肃省建机械化公司家属院 2室0厅 南,西固区,西固城,甘肃省建机械化公司家属院,30.00㎡,南,2室0厅1卫,800
12937,12937,整租·重邦康城 2室2厅 东/南/北,西固区,西固城,重邦康城,94.85㎡,东 南 北,2室2厅1卫,2300
12938,12938,整租·22号街区 1室1厅 南/北,西固区,天鹅湖,22号街区,43.00㎡,南 北,1室1厅1卫,800
12939,12939,整租·西固区地税局家属院 2室2厅 南/北,西固区,西固城,西固区地税局家属院,108.00㎡,南 北,2室2厅2卫,1600
12940,12940,整租·蔬菜公司家属院 3室2厅 东/西,西固区,西固城,蔬菜公司家属院,98.00㎡,东 西,3室2厅1卫,1500
12941,12941,整租·安厦小区 3室2厅 南/北,西固区,西固城,安厦小区,111.13㎡,南 北,3室2厅1卫,1800
12942,12942,整租·南山小区 1室1厅 西,西固区,西固城,南山小区,40.00㎡,西,1室1厅1卫,1100
12943,12943,整租·工农村北区 2室1厅 南/北,西固区,天鹅湖,工农村北区,68.30㎡,南 北,2室1厅1卫,1100
12944,12944,整租·新乐花园 2室1厅 南/北,西固区,西固城,新乐花园,90.00㎡,南 北,2室1厅1卫,1600
12945,12945,整租·安厦家园 2室1厅 东/南,西固区,西固城,安厦家园,80.00㎡,东 南,2室1厅1卫,1300
12946,12946,整租·南苑小区 2室1厅 南/北,西固区,西固城,南苑小区,42.00㎡,南 北,2室1厅1卫,800
12947,12947,整租·省建一安公司家属院 2室1厅 东南,西固区,西固城,省建一安公司家属院,78.75㎡,东南,2室1厅1卫,1300
12948,12948,整租·临洮街小区 1室1厅 南/北,西固区,西固城,临洮街小区,30.00㎡,南 北,1室1厅1卫,900
12949,12949,整租·临洮街小区 2室1厅 东南,西固区,西固城,临洮街小区,52.00㎡,东南,2室1厅1卫,1300
12950,12950,整租·雅新小区 1室1厅 南/北,西固区,西固城,雅新小区,53.00㎡,南 北,1室1厅1卫,800
12951,12951,整租·兰玻新区 2室1厅 南,西固区,西固城,兰玻新区,50.00㎡,南,2室1厅1卫,1200
12952,12952,整租·化工街小区西区 2室1厅 南/北,西固区,西固城,化工街小区西区,46.00㎡,南 北,2室1厅1卫,900
12953,12953,整租·北站小区 2室0厅 南,西固区,西固城,北站小区,30.00㎡,南,2室0厅1卫,500
12954,12954,整租·中鹏佳园 2室2厅 南/北,西固区,天鹅湖,中鹏佳园,80.00㎡,南 北,2室2厅1卫,1500
12955,12955,整租·西固名苑 2室2厅 东/西,西固区,西固城,西固名苑,84.00㎡,东 西,2室2厅1卫,1600
12956,12956,整租·鸿丰嘉园 3室0厅 南/北,西固区,天鹅湖,鸿丰嘉园,73.00㎡,南 北,3室0厅1卫,1200
12957,12957,整租·东苑小区 2室1厅 南,西固区,西固城,东苑小区,42.00㎡,南,2室1厅1卫,1500
12958,12958,整租·南山小区 1室2厅 南,西固区,西固城,南山小区,48.00㎡,南,1室2厅1卫,1200
12959,12959,整租·兰玻新区 1室1厅 南/北,西固区,西固城,兰玻新区,33.00㎡,南 北,1室1厅1卫,900
12960,12960,整租·东苑小区 2室2厅 南,西固区,西固城,东苑小区,94.00㎡,南,2室2厅1卫,2100
12961,12961,整租·区委小区 3室1厅 南/北,西固区,西固城,区委小区,88.50㎡,南 北,3室1厅1卫,1600
12962,12962,整租·安厦小区 2室2厅 东/西,西固区,西固城,安厦小区,93.16㎡,东 西,2室2厅1卫,1600
12963,12963,整租·25号街区 1室1厅 南/北,西固区,西固城,25号街区,33.00㎡,南 北,1室1厅1卫,900
12964,12964,整租·华都天韵大厦 3室2厅 东/南,西固区,西固城,华都天韵大厦,140.00㎡,东 南,3室2厅1卫,4000
12965,12965,整租·三姓庄社区 2室1厅 南/北,西固区,西固城,三姓庄社区,58.00㎡,南 北,2室1厅1卫,1200
12966,12966,整租·兰玻新区 2室1厅 东/西,西固区,西固城,兰玻新区,48.00㎡,东 西,2室1厅1卫,1200
12967,12967,整租·东苑小区 2室1厅 南,西固区,西固城,东苑小区,43.00㎡,南,2室1厅1卫,1600
12968,12968,整租·西固热电二区 3室0厅 南/西,西固区,西固城,西固热电二区,60.00㎡,南 西,3室0厅1卫,1000
12969,12969,整租·兰水小区 2室1厅 东/西,西固区,天鹅湖,兰水小区,70.00㎡,东 西,2室1厅1卫,1500
12970,12970,整租·西部市场商住楼 1室1厅 东/西,西固区,西固城,西部市场商住楼,116.00㎡,东 西,1室1厅1卫,1500
12971,12971,整租·天鹅湖小区西区 1室1厅 南/北,西固区,天鹅湖,天鹅湖小区西区,44.00㎡,南 北,1室1厅1卫,800
12972,12972,整租·兰玻新区 2室1厅 东/西,西固区,西固城,兰玻新区,51.00㎡,东 西,2室1厅1卫,1200
12973,12973,整租·天鹅湖小区西区 2室0厅 南/北,西固区,天鹅湖,天鹅湖小区西区,42.00㎡,南 北,2室0厅1卫,900
12974,12974,整租·西固热电二区 1室1厅 南/北,西固区,西固城,西固热电二区,47.30㎡,南 北,1室1厅1卫,1300
12975,12975,整租·南山小区 2室1厅 南/北,西固区,西固城,南山小区,53.00㎡,南 北,2室1厅1卫,1300
12976,12976,整租·悦欣小区老头铺 2室1厅 南/北,西固区,西固城,悦欣小区老头铺,50.00㎡,南 北,2室1厅1卫,1200
12977,12977,整租·南山小区 1室1厅 南,西固区,西固城,南山小区,30.00㎡,南,1室1厅1卫,750
12978,12978,整租·南苑小区 2室2厅 南/北,西固区,西固城,南苑小区,132.00㎡,南 北,2室2厅2卫,2200
12979,12979,整租·东苑小区 3室1厅 南/北,西固区,西固城,东苑小区,83.00㎡,南 北,3室1厅1卫,1800
12980,12980,整租·幸福小区 1室1厅 南/北,西固区,西固城,幸福小区,50.00㎡,南 北,1室1厅1卫,1500
12981,12981,整租·西固分局家属院 1室1厅 南,西固区,西固城,西固分局家属院,47.00㎡,南,1室1厅1卫,950
12982,12982,整租·建苑小区 2室1厅 东/西,西固区,西固城,建苑小区,60.00㎡,东 西,2室1厅1卫,1100
12983,12983,整租·佳隆小区 2室1厅 南,西固区,西固城,佳隆小区,83.00㎡,南,2室1厅1卫,1600
12984,12984,整租·甘肃建投四建集团新泽住宅小区 2室1厅 南/北,西固区,西固城,甘肃建投四建集团新泽住宅小区,58.00㎡,南 北,2室1厅1卫,1000
12985,12985,整租·海亮熙岸华府 2室1厅 南,西固区,西固城,海亮熙岸华府,78.00㎡,南,2室1厅1卫,500
12986,12986,整租·东城小区 2室1厅 南/北,西固区,深沟桥,东城小区,81.00㎡,南 北,2室1厅1卫,1800
12987,12987,整租·化工街小区西区 2室1厅 南,西固区,西固城,化工街小区西区,53.00㎡,南,2室1厅1卫,1000
12988,12988,整租·工商银行西固支行家属院 2室2厅 南/北,西固区,西固城,工商银行西固支行家属院,79.00㎡,南 北,2室2厅1卫,1400
12989,12989,整租·一安中路小区 2室1厅 南/北,西固区,兰炼十字,一安中路小区,50.00㎡,南 北,2室1厅1卫,1100
12990,12990,整租·八街坊 2室1厅 东,西固区,兰炼十字,八街坊,80.00㎡,东,2室1厅1卫,1500
12991,12991,整租·化工街小区下招街区 2室2厅 南/北,西固区,西固城,化工街小区下招街区,67.12㎡,南 北,2室2厅1卫,1100
12992,12992,整租·兰峰小区 2室1厅 南/北,西固区,西固城,兰峰小区,58.70㎡,南 北,2室1厅1卫,800
12993,12993,整租·西固热电二区 2室0厅 南/北,西固区,西固城,西固热电二区,46.46㎡,南 北,2室0厅1卫,1300
12994,12994,整租·幸福小区 2室1厅 南,西固区,西固城,幸福小区,40.00㎡,南,2室1厅1卫,1000
12995,12995,整租·北站小区 2室0厅 南,西固区,西固城,北站小区,44.60㎡,南,2室0厅1卫,900
12996,12996,整租·芙瑞国际 2室2厅 西,西固区,西固城,芙瑞国际,101.66㎡,西,2室2厅1卫,1800
12997,12997,整租·金桥小区 2室1厅 东,西固区,西固城,金桥小区,74.00㎡,东,2室1厅1卫,1400
12998,12998,整租·西固人家 2室2厅 南/北,西固区,西固城,西固人家,94.00㎡,南 北,2室2厅1卫,2300
12999,12999,整租·雅新小区 1室1厅 南,西固区,西固城,雅新小区,53.74㎡,南,1室1厅1卫,800
13000,13000,整租·兰州第六家园家庭公寓 1室1厅 南,西固区,西固城,兰州第六家园家庭公寓,40.00㎡,南,1室1厅1卫,1200
13001,13001,整租·华都天韵大厦 2室1厅 东北,西固区,西固城,华都天韵大厦,97.00㎡,东北,2室1厅1卫,2300
13002,13002,整租·南山小区 3室1厅 南/北,西固区,西固城,南山小区,85.00㎡,南 北,3室1厅1卫,1400
13003,13003,整租·东苑小区 1室1厅 东/西,西固区,西固城,东苑小区,30.00㎡,东 西,1室1厅0卫,1000
13004,13004,整租·辰光小区 2室2厅 东/西,西固区,西固城,辰光小区,91.00㎡,东 西,2室2厅1卫,1700
13005,13005,整租·兰州石化先锋路新区 2室1厅 南/北,西固区,西固城,兰州石化先锋路新区,64.70㎡,南 北,2室1厅1卫,1000
13006,13006,整租·化工街小区西区 2室0厅 南/北,西固区,西固城,化工街小区西区,51.00㎡,南 北,2室0厅1卫,850
13007,13007,整租·兰西铁苑 2室2厅 南,西固区,西固城,兰西铁苑,95.00㎡,南,2室2厅1卫,1300
13008,13008,整租·西固名苑 1室1厅 西,西固区,西固城,西固名苑,71.00㎡,西,1室1厅1卫,1100
13009,13009,整租·新源小区 2室1厅 东/西,西固区,兰炼十字,新源小区,76.02㎡,东 西,2室1厅1卫,1500
